tabelcode;datapunt;rij;kolom
S.27.01.04.05;R1690C0330;R1690;C0330
S.27.01.04.05;R1690C0340;R1690;C0340
S.27.01.04.05;R1690C0350;R1690;C0350
S.27.01.04.05;R1690C0360;R1690;C0360
S.27.01.04.05;R1690C0370;R1690;C0370
S.27.01.04.05;R1690C0380;R1690;C0380
S.27.01.04.05;R1700C0310;R1700;C0310
S.27.01.04.05;R1700C0320;R1700;C0320
S.27.01.04.05;R1700C0330;R1700;C0330
S.27.01.04.05;R1700C0340;R1700;C0340
S.27.01.04.05;R1700C0350;R1700;C0350
S.27.01.04.05;R1700C0360;R1700;C0360
S.27.01.04.05;R1700C0370;R1700;C0370
S.27.01.04.05;R1700C0380;R1700;C0380
S.27.01.04.05;R1701C0310;R1701;C0310
S.27.01.04.05;R1701C0320;R1701;C0320
S.27.01.04.05;R1701C0330;R1701;C0330
S.27.01.04.05;R1701C0340;R1701;C0340
S.27.01.04.05;R1701C0350;R1701;C0350
S.27.01.04.05;R1701C0360;R1701;C0360
S.27.01.04.05;R1701C0370;R1701;C0370
S.27.01.04.05;R1701C0380;R1701;C0380
S.27.01.04.05;R1710C0310;R1710;C0310
S.27.01.04.05;R1710C0320;R1710;C0320
S.27.01.04.05;R1710C0330;R1710;C0330
S.27.01.04.05;R1710C0340;R1710;C0340
S.27.01.04.05;R1710C0350;R1710;C0350
S.27.01.04.05;R1710C0360;R1710;C0360
S.27.01.04.05;R1710C0370;R1710;C0370
S.27.01.04.05;R1710C0380;R1710;C0380
S.27.01.04.05;R1720C0310;R1720;C0310
S.27.01.04.05;R1720C0320;R1720;C0320
S.27.01.04.05;R1720C0330;R1720;C0330
S.27.01.04.05;R1720C0350;R1720;C0350
S.27.01.04.05;R1720C0360;R1720;C0360
S.27.01.04.05;R1720C0370;R1720;C0370
S.27.01.04.05;R1720C0380;R1720;C0380
S.27.01.04.05;R1730C0300;R1730;C0300
S.27.01.04.05;R1740C0300;R1740;C0300
S.27.01.04.05;R1750C0300;R1750;C0300
S.27.01.04.05;R1760C0300;R1760;C0300
S.27.01.04.05;R1770C0300;R1770;C0300
S.27.01.04.05;R1780C0300;R1780;C0300
S.27.01.04.05;R1790C0300;R1790;C0300
S.27.01.04.05;R1800C0300;R1800;C0300
S.27.01.04.05;R1810C0300;R1810;C0300
S.27.01.04.05;R1820C0300;R1820;C0300
S.27.01.04.05;R1830C0300;R1830;C0300
S.27.01.04.05;R1840C0300;R1840;C0300
S.27.01.04.05;R1850C0300;R1850;C0300
S.27.01.04.05;R1860C0300;R1860;C0300
S.27.01.04.05;R1870C0300;R1870;C0300
S.27.01.04.05;R1880C0300;R1880;C0300
